Longitude_(X_Centroid)	Latitude_(Y_Centroid)	ID	LONG	LAT	PROPOVER4	Species_Richness_(228)	Mean_Size	Median_Size	Mean_Size(log)	Median_Size(log)	PC1_Ventral_mean_shape	PC2_Ventral_mean_shape	PC3_Ventral_mean_shape	PC4_Ventral_mean_shape	PC5_Ventral_mean_shape	PC1_Ventral_median_shape	PC2_Ventral_median_shape	PC3_Ventral_median_shape	PC4_Ventral_median_shape	PC5_Ventral_median_shape	PC1_Lateral_mean_shape	PC2_Lateral_mean_shape	PC3_Lateral_mean_shape	PC4_Lateral_mean_shape	PC5_Lateral_mean_shape	PC1_Lateral_median_shape	PC2_Lateral_median_shape	PC3_Lateral_median_shape	PC4_Lateral_median_shape	PC5_Lateral_median_shape	PC1_Mandibula_mean_shape	PC2_Mandibula_mean_shape	PC3_Mandibula_mean_shape	PC4_Mandibula_mean_shape	PC5_Mandibula_mean_shape	PC1_Mandibula_median_shape	PC2_Mandibula_median_shape	PC3_Mandibula_median_shape	PC4_Mandibula_median_shape	PC5_Mandibula_median_shape	Mean_alt	Range_alt	Mean_bio1	Mean_bio2	Mean_bio3	Mean_bio4	Mean_bio5	Mean_bio6	Mean_bio7	Mean_bio8	Mean_bio9	Mean_bio10	Mean_bio11	Mean_bio12	Mean_bio13	Mean_bio14	Mean_bio15	Mean_bio16	Mean_bio17	Mean_bio18	Mean_bio19	Mean_NDVI	Mean_LandCover	Mean_NET_Productivity	Mean_Topography	Mean_AET	pcps.1	pcps.2	pcps.3	pcps.4	pcps.5	Shape_sizecorr_v_PC1	Shape_sizecorr_v_PC2	Shape_sizecorr_v_PC3	Shape_sizecorr_v_PC4	Shape_sizecorr_v_PC5	Shape_sizecorr_l_PC1	Shape_sizecorr_l_PC2	Shape_sizecorr_l_PC3	Shape_sizecorr_l_PC4	Shape_sizecorr_l_PC5	Shape_sizecorr_m_PC1	Shape_sizecorr_m_PC2	Shape_sizecorr_m_PC3	Shape_sizecorr_m_PC4	Shape_sizecorr_m_PC5	Log(Species_Richness_(228))	Shape_Disparity_Ventral	Shape_Redundancy_Ventral	Shape_Disparity_Lateral	Shape_Disparity_Mandible	Mean_Shape_Disparityx3	Regression_Estimated	Regression_Residuals	col225	media	sd	mediana	min	max	range	Disp_Ventral_Average	SIZE_DISPARITY	SES.SIZE.DISPARITY	SES.SHAPE.VENTRAL	mpd	ses.mpd	sesMPD	sesDISPbrown	sesDISPearly	sesDISPornUhl	sesDISPearly_EXP1.5	sesDISPornUhl_alpha10	SES_DISPAR_SHAPE_INTRA	SES_DISPAR_BROWN	SES_DISPAR_EB_sig1	SES.DISPAR.BROWN	SES.DISPAR.EB	DISP_BROWN_MEAN_100	DISP_EB_MEAN_100	SES.DISPAR.OU	SES_dispar_BM	SES_dispar_EB	SES_dispar_OU	RESULTADOS_BM	RESULTADOS_EB	RESULTADOS_OU	Shape_Ventral_Disp	Shape_Mand_Disparity	RESULTADOS_BM_sig0.5	RESULTADOS_EB_sig0.5	RESULTADOS_OU_sig0.5	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_b0.1	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_bneg0.5	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig1	RESULTADOS_EB_sig1_bneg0.1	RESULTADOS_OU_sig1	rao.obs	mean.rao.NULO	sd.rao.NULO	mean.rao.BM	sd.rao.BM	SES_BM	mean.rao.EB	sd.rao.EB	SES_EB	mean.rao.OU	sd.rao.OU	SES_OU	SES_NULO	SES_NULO_BM	SES_NULO_EB	SES_NULO_OU	SES_MPD	MPD_OBS
-98.275	18.127	6787	-98.28	18.127	1	3	5.048	5.786	1.579	1.755	0.002	-0.019	-0.003	-0.008	0.01	0.009	-0.032	-0.015	-0.005	0.01	0.019	-0.031	-0.012	-0.005	0.005	0.026	0.043	-0.004	0.002	0.006	-0.022	0.032	-0.005	0.009	-0.004	-0.029	0.039	0.008	-0.002	-0.012	1358.833	773	225.306	169.25	68.5	1971.444	344.722	99.278	245.444	236.222	199.139	249.083	197.75	803.556	177.083	2.611	99.528	459.25	13.139	267.167	20.278	128.06	9	79.89	119.49	62.792	-0.584	-0.002	-0.001	-0.117	-0.163	0.019	0.005	-0.004	-0.008	0.01	-0.036	0.015	0.008	0.011	-0.004	-0.032	0.016	0.002	-0.007	-0.002	0.477	0.002	0.362	0.002	0.003	0.002	0.002	0.001	0.0021281	0.00251655	0.000189516	0.002510121	0.002153229	0.002774132	0.000620903	0.0021281	1.740818233	1.136150481	0.779058426	19.74570661	-0.323054582	4.433639411	0.700274387	0.032888464	0.668031175	0.053812045	0.738751087	1.700072766	0.049286966	0.814582725	0.433127911	0.675318941	0.090815541	1.046246359	-0.140504362	-0.658029577	-0.956887994	-0.909020801	0.000361166	0.000688587	1.15E-05	0.0021281	0.002709736	0.00049549	31486145.09	0.000413811	0.00262768	0.019506266	4.89E-05	5.48E-06	2.95E-06	2.09E-05	0.000182059	0.000603221	2.21E-05	0.306367772	0.287970295	0.030170383	0.291239509	0.085992323	0.175925744	0.333029853	0.091497639	0.165340478	0.281032377	0.08222416	0.183988057	0.609785976	0.108358356	1.493503005	-0.229957906	0.791264782	19.74570661
-97.275	18.127	6788	-97.28	18.127	1	3	4.832	5.514	1.541	1.707	0.004	-0.019	0.002	-0.005	0.004	0.012	-0.027	-0.003	-0.005	-0.001	0.019	-0.024	-0.011	-0.001	0.002	0.023	0.029	-0.001	0	-0.004	-0.025	0.029	0.001	0.007	-0.003	-0.039	0.035	0.002	-0.004	-0.014	1816.944	1511	176.528	153.778	68.417	1804.167	284.778	62.028	222.75	187.306	156.917	197.389	150.806	864.444	186.528	9.417	89.833	462.5	35.472	267.917	53	167.24	8	109.35	131.46	68.927	-0.584	-0.002	-0.001	-0.119	-0.166	0.018	0.007	-0.001	-0.008	0.004	-0.032	0.013	0.004	0.012	-0.002	-0.033	0.015	-0.003	-0.003	0.002	0.477	0.002	0.371	0.002	0.002	0.002	0.002	0	0.002051268	0.002543155	0.00034945	0.002454433	0.002169299	0.003153683	0.000984384	0.002051268	1.351594503	0.533279928	0.760080736	19.74570661	-0.251882816	4.081637947	0.675793512	0.015197671	0.646314156	0.004869398	0.677927341	1.567241824	-0.31192779	2.020899152	0.135396512	-0.082588101	0.05817778	0.579612415	0.00858049	-0.723075701	-1.216673669	-0.933101156	0.000131589	0.000711702	1.04E-05	0.002051268	0.002497612	0.001212134	82508705.1	0.000349451	0.000932803	0.035610399	9.00E-05	1.43E-06	3.10E-06	5.11E-07	7.25E-05	0.000576789	3.61E-05	0.295915812	0.287081178	0.030530346	0.29237583	0.085068489	0.041613315	0.333091848	0.09162823	0.038634183	0.282268204	0.08147087	0.04345089	0.289372236	0.173422622	1.507047136	-0.157645559	0.829322432	19.74570661
-96.275	18.127	6789	-96.28	18.127	1	3	4.832	5.514	1.541	1.707	0.004	-0.019	0.002	-0.005	0.004	0.012	-0.027	-0.003	-0.005	-0.001	0.019	-0.024	-0.011	-0.001	0.002	0.023	0.029	-0.001	0	-0.004	-0.025	0.029	0.001	0.007	-0.003	-0.039	0.035	0.002	-0.004	-0.014	375.361	1881	240.556	106.417	59.083	2183.222	330.806	152.306	178.5	254.056	228.667	264.778	209.222	2432	496.917	41.056	85.639	1335.75	134.611	550.417	171.944	223.96	9	139.7	43.54	100.999	-0.584	-0.002	-0.001	-0.119	-0.166	0.018	0.007	-0.001	-0.008	0.004	-0.032	0.013	0.004	0.012	-0.002	-0.033	0.015	-0.003	-0.003	0.002	0.477	0.002	0.371	0.002	0.002	0.002	0.002	0	0.002051268	0.002543155	0.00034945	0.002454433	0.002169299	0.003153683	0.000984384	0.002051268	1.351594503	0.514350373	0.638849355	19.74570661	-0.378688954	4.081637947	0.675793512	0.015197671	0.646314156	0.004869398	0.677927341	1.703793208	0.707988193	0.817110539	-0.173012203	-0.245782168	0.050778649	0.510799164	0.0713381	-0.994688063	-0.803584023	-1.067246047	0.000131589	0.000711702	1.04E-05	0.002051268	0.002497612	0.001212134	82508705.1	0.000349451	0.000932803	0.035610399	9.00E-05	1.43E-06	3.10E-06	5.11E-07	7.25E-05	0.000576789	3.61E-05	0.295915812	0.287081178	0.030530346	0.29237583	0.085068489	0.041613315	0.333091848	0.09162823	0.038634183	0.282268204	0.08147087	0.04345089	0.289372236	0.173422622	1.507047136	-0.157645559	0.829322432	19.74570661
-103.275	19.127	6871	-103.3	19.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1044.944	2416	225.167	137.917	66.806	1612.167	322.528	117.25	205.278	235.639	216.583	243.278	201.75	1049.222	239.861	3.278	105.139	677	13.306	401.861	39.472	196.14	9	150.5	97.06	65.216	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	1.26183489	0.801780373	19.74570661	-0.306501797	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.262483598	0.117180874	1.172313737	0.240270919	0.302548063	0.079112326	0.790017217	-0.017451583	-0.860314627	-0.971127499	-1.082994203	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
-102.275	19.127	6872	-102.3	19.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1005.417	2295	236.056	147.667	65.889	1697.25	347.194	124.667	222.528	241.472	234.806	257.5	211.972	946.306	218.222	3.333	106.278	608.083	13.278	213.278	30.167	179.51	9	131.04	94.06	60.346	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	1.00908658	0.949934354	19.74570661	-0.299061848	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.276963145	0.728757661	0.624041846	0.765591784	0.552030052	0.091246865	0.923586807	-0.024985244	-0.734276686	-1.038554423	-1.012422035	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
-101.275	19.127	6873	-101.3	19.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1401.972	2096	216.056	154.389	66.722	1738.056	333.528	103.889	229.639	218.722	218.5	239.444	193.278	1069.111	245.833	4.111	104.611	673.278	19.028	240.083	39.75	156.93	8	111.79	107.72	61.531	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	1.908324783	0.662147962	19.74570661	-0.303581108	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.247604681	1.020226685	0.10483466	0.750418941	0.289980045	0.100488456	0.781737909	-0.179490898	-0.983753695	-1.074029546	-0.924215065	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
-100.275	19.127	6874	-100.3	19.127	1	3	5.048	5.786	1.579	1.755	0.002	-0.019	-0.003	-0.008	0.01	0.009	-0.032	-0.015	-0.005	0.01	0.019	-0.031	-0.012	-0.005	0.005	0.026	0.043	-0.004	0.002	0.006	-0.022	0.032	-0.005	0.009	-0.004	-0.029	0.039	0.008	-0.002	-0.012	1737.194	2495	192.194	148.306	66.389	1730.806	303.75	81.556	222.194	196.583	192.444	214.667	169.722	1123.278	236	6.528	97.167	669.861	30.75	297.333	50.222	165.04	9	130.39	130.94	61.684	-0.584	-0.002	-0.001	-0.117	-0.163	0.019	0.005	-0.004	-0.008	0.01	-0.036	0.015	0.008	0.011	-0.004	-0.032	0.016	0.002	-0.007	-0.002	0.477	0.002	0.362	0.002	0.003	0.002	0.002	0.001	0.0021281	0.00251655	0.000189516	0.002510121	0.002153229	0.002774132	0.000620903	0.0021281	1.740818233	1.662839644	0.860205434	19.74570661	-0.288599255	4.433639411	0.700274387	0.032888464	0.668031175	0.053812045	0.738751087	1.655023559	1.874211375	0.832625923	0.776392885	0.316389768	0.110657086	0.882196016	0.352482563	-0.921110587	-1.003289123	-0.956908049	0.000361166	0.000688587	1.15E-05	0.0021281	0.002709736	0.00049549	31486145.09	0.000413811	0.00262768	0.019506266	4.89E-05	5.48E-06	2.95E-06	2.09E-05	0.000182059	0.000603221	2.21E-05	0.306367772	0.287970295	0.030170383	0.291239509	0.085992323	0.175925744	0.333029853	0.091497639	0.165340478	0.281032377	0.08222416	0.183988057	0.609785976	0.108358356	1.493503005	-0.229957906	0.791264782	19.74570661
-99.275	19.127	6875	-99.28	19.127	1	3	5.048	5.786	1.579	1.755	0.002	-0.019	-0.003	-0.008	0.01	0.009	-0.032	-0.015	-0.005	0.01	0.019	-0.031	-0.012	-0.005	0.005	0.026	0.043	-0.004	0.002	0.006	-0.022	0.032	-0.005	0.009	-0.004	-0.029	0.039	0.008	-0.002	-0.012	2310.083	2250	159.944	156.194	68.833	1718.5	268.056	42.889	225.167	170.972	137.694	179.806	135.917	956.75	196.333	7.5	93.917	559.333	31.389	275.083	34.5	139.46	10	121.6	146.44	54.343	-0.584	-0.002	-0.001	-0.117	-0.163	0.019	0.005	-0.004	-0.008	0.01	-0.036	0.015	0.008	0.011	-0.004	-0.032	0.016	0.002	-0.007	-0.002	0.477	0.002	0.362	0.002	0.003	0.002	0.002	0.001	0.0021281	0.00251655	0.000189516	0.002510121	0.002153229	0.002774132	0.000620903	0.0021281	1.740818233	0.679524491	1.03464566	19.74570661	-0.328877926	4.433639411	0.700274387	0.032888464	0.668031175	0.053812045	0.738751087	1.809906395	-0.146002713	1.043731031	0.646020227	0.57676393	0.103046462	1.03744983	0.035098834	-0.899470124	-0.895169295	-0.9123567	0.000361166	0.000688587	1.15E-05	0.0021281	0.002709736	0.00049549	31486145.09	0.000413811	0.00262768	0.019506266	4.89E-05	5.48E-06	2.95E-06	2.09E-05	0.000182059	0.000603221	2.21E-05	0.306367772	0.287970295	0.030170383	0.291239509	0.085992323	0.175925744	0.333029853	0.091497639	0.165340478	0.281032377	0.08222416	0.183988057	0.609785976	0.108358356	1.493503005	-0.229957906	0.791264782	19.74570661
-97.275	19.127	6877	-97.28	19.127	1	3	4.832	5.514	1.541	1.707	0.004	-0.019	0.002	-0.005	0.004	0.012	-0.027	-0.003	-0.005	-0.001	0.019	-0.024	-0.011	-0.001	0.002	0.023	0.029	-0.001	0	-0.004	-0.025	0.029	0.001	0.007	-0.003	-0.039	0.035	0.002	-0.004	-0.014	2168.833	2468	153.972	142.972	68.972	1758.028	253.917	49.139	204.778	165.667	132.667	172.778	128.528	1059.333	199.25	20.472	77.25	533.25	66.889	316.083	76.556	173.26	9	121.75	136.72	76.393	-0.584	-0.002	-0.001	-0.119	-0.166	0.018	0.007	-0.001	-0.008	0.004	-0.032	0.013	0.004	0.012	-0.002	-0.033	0.015	-0.003	-0.003	0.002	0.477	0.002	0.371	0.002	0.002	0.002	0.002	0	0.002051268	0.002543155	0.00034945	0.002454433	0.002169299	0.003153683	0.000984384	0.002051268	1.351594503	1.463495214	0.966223124	19.74570661	-0.318243711	4.081637947	0.675793512	0.015197671	0.646314156	0.004869398	0.677927341	1.607171754	0.440803616	-0.048385546	-0.197664378	0.03630373	0.053758904	0.626137346	0.253304926	-0.715886357	-1.022177133	-0.966278405	0.000131589	0.000711702	1.04E-05	0.002051268	0.002497612	0.001212134	82508705.1	0.000349451	0.000932803	0.035610399	9.00E-05	1.43E-06	3.10E-06	5.11E-07	7.25E-05	0.000576789	3.61E-05	0.295915812	0.287081178	0.030530346	0.29237583	0.085068489	0.041613315	0.333091848	0.09162823	0.038634183	0.282268204	0.08147087	0.04345089	0.289372236	0.173422622	1.507047136	-0.157645559	0.829322432	19.74570661
-104.275	20.127	6959	-104.3	20.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1417.639	1382	199.417	148.639	65.278	1935.778	310.583	84.5	226.083	214.583	189.056	220.667	171.389	1084.917	263.583	5.528	102.222	691.167	25.583	464.833	58.444	180.16	8	165.38	120.1	60.47	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	3.033231337	0.790465053	19.74570661	-0.304608153	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.249778645	2.43174583	-0.017631232	0.783610853	0.175121415	0.09538811	0.93970964	-0.086591178	-1.076054924	-1.029193886	-0.971926603	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
-103.275	20.127	6960	-103.3	20.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1724.75	913	182.417	152.167	62.861	2253.417	299.639	59.25	240.389	202.556	174.806	207.556	150.028	854.917	202.556	5.972	101.389	535.667	21.722	374	41.111	147.4	8	137.57	130.57	55.449	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	1.45258497	0.804102812	19.74570661	-0.381355639	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.215584662	1.613073815	1.204676626	0.541915671	0.473817731	0.093612342	0.893581098	-0.087666494	-0.826379646	-0.922783751	-1.026427905	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
-102.275	20.127	6961	-102.3	20.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1830.917	1002	182.583	159.722	63.278	2377.194	303.611	53.361	250.25	200.889	177.139	209.306	148.528	908.583	220.306	5.639	104.417	582.667	23.333	286.667	35.444	142.72	9	117.77	137.07	51.216	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	1.714323115	0.424683162	19.74570661	-0.26032927	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.180627573	1.722900103	1.605818012	0.692022615	0.330185818	0.101062309	0.984177977	-0.067447407	-1.026079732	-0.778654532	-0.901465477	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
-101.275	20.127	6962	-101.3	20.127	1	3	5.965	5.945	1.786	1.783	-0.001	-0.042	-0.017	-0.006	0.01	0.005	-0.042	-0.012	-0.009	0.007	0.02	-0.054	0.007	-0.005	-0.003	0.026	0.051	-0.001	0.003	0.002	-0.038	0.047	0.005	-0.008	-0.007	-0.037	0.043	-0.012	-0.01	-0.002	1931.667	557	182.333	158.361	63.861	2333.306	303.194	56.583	246.611	196.417	178.389	209.917	149.472	778.028	184.806	5.944	102.444	493.472	24.611	182.889	30.833	137.71	10	109.85	140.73	49.706	-0.835	0.017	0.02	0.133	0.116	0.034	0.012	-0.011	0.005	0.01	-0.052	0.013	0.004	-0.007	0.001	-0.055	0.018	0	0.006	-0.006	0.477	0	0.446	0.001	0.001	0.001	0.002	-0.001	0.000345349	0.000585995	7.84E-05	0.000576135	0.000462309	0.000735541	0.000273232	0.000345349	0.023929364	-0.710332441	-1.968442753	7.867405517	-0.755732746	-31.88482019	0.19368383	0.044283717	0.4031967	-0.005634163	0.408369945	-1.66843073	-0.471956017	2.27932533	1.092219333	0.795889469	0.107129893	1.03636008	0.160969989	-0.999480076	-0.969680273	-1.190539493	0.000506852	0.000307713	1.23E-05	0.000345349	0.001338735	0.000445372	85646258.42	0.000353575	0.004387457	0.015465391	6.63E-05	5.67E-05	5.43E-06	2.17E-05	0.000838187	0.00089404	1.68E-05	0.225299051	0.28640663	0.029885531	0.236909689	0.069590372	-0.166842589	0.143361329	0.048178578	-0.240991708	0.280873883	0.081660645	-0.14218156	-2.044721223	-1.65621757	-4.786440072	-0.185131312	-3.5740899	7.867405517
-98.275	20.127	6965	-98.28	20.127	1	3	4.832	5.514	1.541	1.707	0.004	-0.019	0.002	-0.005	0.004	0.012	-0.027	-0.003	-0.005	-0.001	0.019	-0.024	-0.011	-0.001	0.002	0.023	0.029	-0.001	0	-0.004	-0.025	0.029	0.001	0.007	-0.003	-0.039	0.035	0.002	-0.004	-0.014	1956.222	2534	156.333	141.583	64.694	2115.5	261.528	44.833	216.694	169.778	131.472	180.278	126.722	1150.5	222.028	21.528	75.611	584.861	73.361	361.278	84.944	180.83	9	125.06	137.21	66.437	-0.584	-0.002	-0.001	-0.119	-0.166	0.018	0.007	-0.001	-0.008	0.004	-0.032	0.013	0.004	0.012	-0.002	-0.033	0.015	-0.003	-0.003	0.002	0.477	0.002	0.371	0.002	0.002	0.002	0.002	0	0.002051268	0.002543155	0.00034945	0.002454433	0.002169299	0.003153683	0.000984384	0.002051268	1.351594503	0.661743834	0.889446347	19.74570661	-0.328599043	4.081637947	0.675793512	0.015197671	0.646314156	0.004869398	0.677927341	1.634414372	-0.368060079	-0.072024207	0.086230553	-0.165338041	0.060708793	0.445586984	-0.022226567	-0.736642759	-0.927795338	-1.198423147	0.000131589	0.000711702	1.04E-05	0.002051268	0.002497612	0.001212134	82508705.1	0.000349451	0.000932803	0.035610399	9.00E-05	1.43E-06	3.10E-06	5.11E-07	7.25E-05	0.000576789	3.61E-05	0.295915812	0.287081178	0.030530346	0.29237583	0.085068489	0.041613315	0.333091848	0.09162823	0.038634183	0.282268204	0.08147087	0.04345089	0.289372236	0.173422622	1.507047136	-0.157645559	0.829322432	19.74570661
-104.275	21.127	7048	-104.3	21.127	1	3	5.101	5.945	1.588	1.783	-0.002	-0.02	0.006	-0.011	0.007	0.004	-0.034	-0.006	-0.009	0.009	0.018	-0.028	-0.012	-0.006	-0.007	0.022	0.036	-0.001	0.002	-0.014	-0.016	0.031	0	0.001	-0.009	-0.019	0.029	-0.008	0.004	-0.002	1279.889	1240	206.556	157.278	63.722	2324.972	326.833	81.917	244.917	225.972	197.333	231.972	173.417	927.556	251.667	4.5	113.25	635.111	22.222	427.167	50.972	170.8	8	149.64	114.55	58.035	-0.583	-0.002	-0.001	-0.116	-0.161	0.017	0.009	0	-0.018	0.007	-0.036	0.01	0.007	0.018	0.01	-0.033	0.011	0.001	-0.002	-0.011	0.477	0.002	0.355	0.002	0.003	0.002	0.002	0.001	0.001976767	0.002199104	0.000196194	0.002246792	0.001857554	0.002510552	0.000652998	0.001976767	1.82456759	1.266788387	0.964224287	19.74570661	-0.345778609	4.358381604	0.616800604	0.051606142	0.638970326	0.027720741	0.675777132	1.327588227	2.242672971	0.48321621	0.290357358	0.519349825	0.078558503	0.886685063	0.000236835	-1.192011662	-1.107468203	-1.006756421	0.000579446	0.000588434	6.32E-08	0.001976767	0.002911048	0.000115367	49120171.33	0.000364554	0.004403538	0.021919136	6.69E-05	7.09E-05	4.39E-06	2.50E-05	0.000499341	0.000767581	1.12E-06	0.313913107	0.287086466	0.029999816	0.290594995	0.085502177	0.272719518	0.332574709	0.091168564	0.25576922	0.28147802	0.08189963	0.284715724	0.894226854	0.116951673	1.516284045	-0.186949335	0.76085361	19.74570661
